pkg_name,testthat_dir_present,testthat_R_files_lines_cnt,demo_dir_present,demo_R_files_lines_cnt,data_dir_present,data_size_total,data_size_rda,data_size_rdata,data_size_txt,data_size_gz,data_size_csv,data_cnt_total,data_cnt_rda,data_cnt_rdata,data_cnt_txt,data_cnt_gz,data_cnt_csv,src_dir_present,src_files_size_total,src_files_size_h,src_files_size_cpp,src_files_size_c,src_files_cnt_total,src_files_cnt_h,src_files_cnt_cpp,src_files_cnt_c
Rgb,0,0,0,0,1,106456,106456,0,0,0,0,1,1,0,0,0,0,1,13582,1341,0,12204,3,1,0,1
datetime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
splithalf,0,0,0,0,1,4018,0,4018,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
survidm,0,0,0,0,1,29841,29841,0,0,0,0,3,3,0,0,0,0,1,53159,0,0,53159,2,0,0,2
wpp2017,0,0,0,0,1,11729897,0,0,11723363,0,0,89,0,0,43,0,0,0,0,0,0,0,0,0,0,0
EthSEQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
metaviz,0,0,0,0,1,1307,1307,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MonteCarlo,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rdlocrand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adaptiveGPCA,0,0,0,0,1,734043,0,734043,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
gfmR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
patentsview,1,102,0,0,1,8213,8213,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
assignPOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bindr,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pacotest,1,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110697,0,110228,307,11,0,8,1
xtractomatic,0,0,0,0,1,51132,51132,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aniDom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
widyr,1,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datetimeutils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rcriticor,0,0,0,0,1,60678,60678,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
rmonad,1,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sim1000G,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cronR,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EpiILM,0,0,0,0,1,1313,0,0,0,1313,0,1,0,0,0,1,0,1,46014,0,0,3133,5,0,0,1
wgeesel,0,0,0,0,1,5493,0,5493,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
lime,1,90,1,64,1,100789,100789,0,0,0,0,3,3,0,0,0,0,1,3720,289,3431,0,4,1,3,0
anomalyDetection,1,208,0,0,1,2621,2621,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACMEeqtl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10223,0,0,10223,1,0,0,1
KraljicMatrix,0,0,0,0,1,1703,1703,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
origami,1,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41772,2508,24197,15067,6,1,4,1
slickR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adeba,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3667,0,3667,0,2,0,2,0
hansard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RcmdrPlugin.aRnova,0,0,0,0,1,1709,1709,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
tmcn,0,0,0,0,1,294124,294124,0,0,0,0,5,5,0,0,0,0,1,7538,0,7538,0,6,0,6,0
OpenML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpostgisLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashr,1,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8598,0,8598,0,2,0,2,0
DoE.MIParray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fauxpas,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GetITRData,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ldhmm,1,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
idmTPreg,0,0,0,0,1,10257,10257,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
projector,1,43,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
worldmet,0,0,0,0,1,464383,464383,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
zenplots,0,0,1,827,1,67248,67248,0,0,0,0,3,3,0,0,0,0,1,2503,215,0,2288,3,1,0,2
fuzzywuzzyR,1,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
photobiologyLamps,0,0,0,0,1,88688,88688,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
rospca,0,0,0,0,1,260742,0,260742,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
nzpullover,0,0,0,0,1,113106,113106,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Rcssplot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpgm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10196,0,0,10196,3,0,0,3
stoRy,0,0,0,0,1,431552,431552,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
bea.R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPBayes,1,239,0,0,1,1180,1180,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
multfisher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEACH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lassopv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suncalc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VeryLargeIntegers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34769,0,34769,0,2,0,2,0
CircMLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sNPLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
confSAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ratios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ggmuller,0,0,0,0,1,4521,0,4521,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
PakPC2017,0,0,0,0,1,21643,0,21643,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0
Brundle,0,0,0,0,1,201531,201531,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
clust.bin.pair,1,99,0,0,1,1158,1158,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ratesci,1,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMMIXcskew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inferr,1,776,0,0,1,2357,2357,0,0,0,0,4,4,0,0,0,0,1,1459,0,1459,0,3,0,3,0
mopa,0,0,0,0,1,660623,660623,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Rilostat,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
revdbayes,0,0,0,0,1,16877,16877,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
swCRTdesign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tatoo,1,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fivethirtyeight,0,0,0,0,1,2349283,2348293,0,0,0,0,66,65,0,0,0,0,0,0,0,0,0,0,0,0,0
tidygraph,1,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2550,0,2550,0,2,0,2,0
npcopTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5491,0,0,5491,1,0,0,1
vote,0,0,0,0,1,13409,0,0,12938,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0
adepro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OutliersO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTXQC,1,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
valuer,1,184,0,0,1,2107,2107,0,0,0,0,5,5,0,0,0,0,1,2873,0,2873,0,2,0,2,0
MBC,0,0,0,0,1,482964,0,482964,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
multiApply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quantoptr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
survivalsvm,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aVirtualTwins,0,0,0,0,1,6411,0,6411,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
gk,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pcev,0,0,0,0,1,149608,149608,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ICSOutlier,0,0,0,0,1,573394,573394,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pipeGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpaDES.addins,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cifti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gifti,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modmarg,1,659,0,0,1,19926,19926,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
opticut,0,0,0,0,1,11279,11279,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
denoiSeq,0,0,0,0,1,20913,0,20913,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
nlsr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BeSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16941,0,16615,229,5,0,2,1
ggQC,1,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBMRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robustBLME,0,0,0,0,1,660,660,0,0,0,0,1,1,0,0,0,0,1,89117,710,88124,0,7,1,4,0
spatstat.local,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tibbletime,1,317,0,0,1,108387,108387,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
atsd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ludic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24750,0,24653,0,8,0,6,0
phylotate,0,0,0,0,1,1437,0,1437,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRophicPosition,0,0,0,0,1,5056,5056,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
waver,1,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clustRcompaR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
libsoc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,783756,276779,0,506605,174,96,0,76
zeallot,1,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANOVAreplication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigtcr,0,0,0,0,1,1222,1222,0,0,0,0,1,1,0,0,0,0,1,535,0,0,485,2,0,0,1
kokudosuuchi,1,45,0,0,1,630,630,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
languagelayeR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
censusr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diagis,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15458,892,14469,0,7,1,4,0
finch,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradDescent,0,0,1,25,1,25065,0,25065,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
heims,1,257,0,0,1,236919,236919,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0
datapasta,1,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
highlightHTML,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCIApathfinder,1,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BibPlots,0,0,0,0,1,208,0,208,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Xplortext,0,0,0,0,1,10812,0,10812,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
gLRTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OmicsPLS,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pals,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CreditRisk,0,0,0,0,1,347,0,347,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LinkageMapView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nofrills,1,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rMR,0,0,0,0,1,177980,177980,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tropAlgebra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dat,1,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
equSA,0,0,0,0,1,235817,235817,0,0,0,0,5,5,0,0,0,0,1,90187,0,0,90187,2,0,0,2
abjutils,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbreg,0,0,0,0,1,11028,11028,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
PSW,0,0,0,0,1,15189,15189,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RNAseqNet,0,0,0,0,1,260697,260697,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
rrpack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43154,0,28802,14255,11,0,7,2
canprot,0,0,0,0,1,1597002,0,1561284,0,0,34289,6,0,2,0,0,2,0,0,0,0,0,0,0,0,0
dtree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18650,4148,13852,585,5,1,2,1
mau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
optimus,1,50,0,0,1,4223,4223,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI.plugin.lpsolve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
splashr,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
easySdcTable,0,0,0,0,1,19730,0,19730,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0
COMBAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cordillera,0,0,0,0,1,16694,16694,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
photobiologyLEDs,0,0,0,0,1,184376,184376,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Emcdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24106,4304,19802,0,13,5,8,0
preText,1,8,0,0,1,115592,115592,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PRIMME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,873601,154508,50528,666715,57,28,2,24
rSQM,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tsdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IATScore,0,0,0,0,1,3143,0,3143,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
influxdbr,1,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MultiRNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RandPro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rFSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UnivRNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elevatr,1,117,0,0,1,16088,16088,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Rbgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGBM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34342,7736,21735,4871,11,4,5,2
univOutl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
constants,1,21,0,0,1,6357,6357,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dynsbm,0,0,0,0,1,8000,8000,0,0,0,0,4,4,0,0,0,0,1,48516,31423,16207,566,14,6,5,1
sgee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26476,3637,22742,0,8,2,4,0
fmbasics,1,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MatManlyMix,0,0,0,0,1,97655,0,97655,0,0,0,1,0,1,0,0,0,1,155736,20535,0,135128,20,3,0,16
fastrtext,1,148,0,0,1,100789,100789,0,0,0,0,3,3,0,0,0,0,1,101138,17562,11425,0,27,13,2,0
fmdates,1,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ipft,0,0,0,0,1,48932,48932,0,0,0,0,2,2,0,0,0,0,1,6780,0,6780,0,2,0,2,0
SparseDC,0,0,0,0,1,4554493,4554447,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
tidystringdist,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biolinv,0,0,0,0,1,288655,288655,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
miRNAss,0,0,0,0,1,109155,109155,0,0,0,0,1,1,0,0,0,0,1,9364,0,8532,758,6,0,4,1
naivebayes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sofa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhm,0,0,0,0,1,4122,4122,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rxylib,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155779,0,154806,0,27,0,26,0
widgetframe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msde,1,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17358,0,17292,0,5,0,3,0
mudfold,0,0,0,0,1,2203,0,2203,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
AmesHousing,0,0,0,0,1,149415,149378,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PKPDmisc,1,107,0,0,1,16471,16471,0,0,0,0,2,2,0,0,0,0,1,16218,0,16218,0,10,0,10,0
stringformattr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SyncRNG,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5294,0,0,5294,1,0,0,1
zonator,1,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cleanEHR,1,0,0,0,1,32769,0,32769,0,0,0,2,0,2,0,0,0,1,2870,0,2854,0,3,0,2,0
gofastr,1,18,0,0,1,213272,213272,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
BisRNA,1,110,0,0,1,6626,6626,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
clustEff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GMAC,0,0,0,0,1,157243,157243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
elo,1,49,0,0,1,1906,0,1906,0,0,0,1,0,1,0,0,0,1,4208,0,4208,0,2,0,2,0
libcoin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168016,25840,0,142054,28,12,0,14
corpus,1,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1192474,758539,0,252976,72,21,0,38
inum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
refset,1,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsemsf,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inventorymodel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plotrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mazeGen,0,0,0,0,1,70105,70105,0,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0
mdw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
networkGen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
striprtf,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11324,1826,9498,0,5,2,3,0
xesreadR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAinference,1,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3340,421,2919,0,3,1,2,0
harrietr,0,0,0,0,1,1983,1983,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NestedCategBayesImpute,0,0,1,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43480,1322,42158,0,12,3,9,0
adapr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goftte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,709473,664603,44571,0,31,23,6,0
passport,1,123,0,0,1,6643,6643,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SASmarkdown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dforest,0,0,1,36,1,218348,0,218348,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
phase1RMD,0,0,0,0,1,3745,0,3745,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
simEd,0,0,0,0,1,12408,12408,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
cctools,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6351,0,5607,647,5,0,2,1
unitizer,1,4571,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorporaCoCo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDCard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHTdiscrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
