pkg_name,pkg_vig_any,pkg_vig_name,pkg_vig_url,words_cnt,error_msg
wikitaxa,1,vignettes/wikitaxa_vignette.html,https://cran.r-project.org/web/packages/wikitaxa/vignettes/wikitaxa_vignette.html,484,NA
xtensor,0,NA,NA,NA,NA
antaresRead,1,vignettes/antares.html,https://cran.r-project.org/web/packages/antaresRead/vignettes/antares.html,905,NA
antaresRead,1,vignettes/antaresH5.html,https://cran.r-project.org/web/packages/antaresRead/vignettes/antaresH5.html,280,NA
bsplinePsd,0,NA,NA,NA,NA
charlatan,1,vignettes/charlatan_vignette.html,https://cran.r-project.org/web/packages/charlatan/vignettes/charlatan_vignette.html,429,NA
evaluator,1,vignettes/customization.html,https://cran.r-project.org/web/packages/evaluator/vignettes/customization.html,44,NA
evaluator,1,vignettes/process.html,https://cran.r-project.org/web/packages/evaluator/vignettes/process.html,110,NA
evaluator,1,vignettes/usage.html,https://cran.r-project.org/web/packages/evaluator/vignettes/usage.html,943,NA
hNMF,0,NA,NA,NA,NA
PowerUpR,1,vignettes/three_level_cluster_randomized_trial.html,https://cran.r-project.org/web/packages/PowerUpR/vignettes/three_level_cluster_randomized_trial.html,316,NA
PWEALL,0,NA,NA,NA,NA
sdpt3r,1,vignettes/doptimal.pdf,https://cran.r-project.org/web/packages/sdpt3r/vignettes/doptimal.pdf,543,NA
sdpt3r,1,vignettes/dwd.pdf,https://cran.r-project.org/web/packages/sdpt3r/vignettes/dwd.pdf,239,NA
sdpt3r,1,vignettes/etp.pdf,https://cran.r-project.org/web/packages/sdpt3r/vignettes/etp.pdf,225,NA
sdpt3r,1,vignettes/gpp.pdf,https://cran.r-project.org/web/packages/sdpt3r/vignettes/gpp.pdf,130,NA
sdpt3r,1,vignettes/lmi.pdf,https://cran.r-project.org/web/packages/sdpt3r/vignettes/lmi.pdf,235,NA
sdpt3r,1,vignettes/logcheby.pdf,https://cran.r-project.org/web/packages/sdpt3r/vignettes/logcheby.pdf,141,NA
sdpt3r,1,vignettes/lovasz.pdf,https://cran.r-project.org/web/packages/sdpt3r/vignettes/lovasz.pdf,123,NA
sdpt3r,1,vignettes/maxcut.pdf,https://cran.r-project.org/web/packages/sdpt3r/vignettes/maxcut.pdf,593,NA
sdpt3r,1,vignettes/maxkcut.pdf,https://cran.r-project.org/web/packages/sdpt3r/vignettes/maxkcut.pdf,151,NA
sdpt3r,1,vignettes/minelips.pdf,https://cran.r-project.org/web/packages/sdpt3r/vignettes/minelips.pdf,113,NA
sdpt3r,1,vignettes/nearcorr.pdf,https://cran.r-project.org/web/packages/sdpt3r/vignettes/nearcorr.pdf,652,NA
sdpt3r,1,vignettes/toeplitz.pdf,https://cran.r-project.org/web/packages/sdpt3r/vignettes/toeplitz.pdf,135,NA
BimodalIndex,1,vignettes/bim.pdf,https://cran.r-project.org/web/packages/BimodalIndex/vignettes/bim.pdf,329,NA
breathtestcore,1,vignettes/data_formats.html,https://cran.r-project.org/web/packages/breathtestcore/vignettes/data_formats.html,818,NA
breathtestcore,1,vignettes/methods_and_concepts.html,https://cran.r-project.org/web/packages/breathtestcore/vignettes/methods_and_concepts.html,1470,NA
clickR,0,NA,NA,NA,NA
dataPreparation,1,vignettes/dataPreparation.html,https://cran.r-project.org/web/packages/dataPreparation/vignettes/dataPreparation.html,783,NA
dataPreparation,1,vignettes/train_test_prep.html,https://cran.r-project.org/web/packages/dataPreparation/vignettes/train_test_prep.html,732,NA
fergm,1,vignettes/mesaHighVignette.html,https://cran.r-project.org/web/packages/fergm/vignettes/mesaHighVignette.html,1139,NA
GenAlgo,1,vignettes/genalg.pdf,https://cran.r-project.org/web/packages/GenAlgo/vignettes/genalg.pdf,2548,NA
pinyin,0,NA,NA,NA,NA
pivottabler,1,vignettes/v01-introduction.html,https://cran.r-project.org/web/packages/pivottabler/vignettes/v01-introduction.html,1383,NA
pivottabler,1,vignettes/v02-datagroups.html,https://cran.r-project.org/web/packages/pivottabler/vignettes/v02-datagroups.html,1507,NA
pivottabler,1,vignettes/v03-calculations.html,https://cran.r-project.org/web/packages/pivottabler/vignettes/v03-calculations.html,2523,NA
pivottabler,1,vignettes/v04-outputs.html,https://cran.r-project.org/web/packages/pivottabler/vignettes/v04-outputs.html,727,NA
pivottabler,1,vignettes/v05-latexoutput.html,https://cran.r-project.org/web/packages/pivottabler/vignettes/v05-latexoutput.html,396,NA
pivottabler,1,vignettes/v06-styling.html,https://cran.r-project.org/web/packages/pivottabler/vignettes/v06-styling.html,1461,NA
pivottabler,1,vignettes/v07-findingandformatting.html,https://cran.r-project.org/web/packages/pivottabler/vignettes/v07-findingandformatting.html,3026,NA
pivottabler,1,vignettes/v08-cellcontext.html,https://cran.r-project.org/web/packages/pivottabler/vignettes/v08-cellcontext.html,714,NA
pivottabler,1,vignettes/v09-irregularlayout.html,https://cran.r-project.org/web/packages/pivottabler/vignettes/v09-irregularlayout.html,1083,NA
pivottabler,1,vignettes/v10-performance.html,https://cran.r-project.org/web/packages/pivottabler/vignettes/v10-performance.html,2986,NA
pivottabler,1,vignettes/v11-shiny.html,https://cran.r-project.org/web/packages/pivottabler/vignettes/v11-shiny.html,1753,NA
pivottabler,1,vignettes/v12-excelexport.html,https://cran.r-project.org/web/packages/pivottabler/vignettes/v12-excelexport.html,1030,NA
pivottabler,1,vignettes/vA1-appendix.html,https://cran.r-project.org/web/packages/pivottabler/vignettes/vA1-appendix.html,388,NA
pivottabler,1,vignettes/vA2-appendix.html,https://cran.r-project.org/web/packages/pivottabler/vignettes/vA2-appendix.html,2476,NA
pivottabler,1,vignettes/vA3-appendix.html,https://cran.r-project.org/web/packages/pivottabler/vignettes/vA3-appendix.html,729,NA
bcROCsurface,1,vignettes/example.html,https://cran.r-project.org/web/packages/bcROCsurface/vignettes/example.html,637,NA
bookdownplus,0,NA,NA,NA,NA
grattan,1,vignettes/datatable-implementation.html,https://cran.r-project.org/web/packages/grattan/vignettes/datatable-implementation.html,253,NA
grattan,1,vignettes/grattan.html,https://cran.r-project.org/web/packages/grattan/vignettes/grattan.html,5958,NA
queuecomputer,1,vignettes/Howto.html,https://cran.r-project.org/web/packages/queuecomputer/vignettes/Howto.html,473,NA
queuecomputer,1,vignettes/MMk_queues.html,https://cran.r-project.org/web/packages/queuecomputer/vignettes/MMk_queues.html,494,NA
cosinor2,1,vignettes/cosinor2.html,https://cran.r-project.org/web/packages/cosinor2/vignettes/cosinor2.html,2186,NA
crminer,0,NA,NA,NA,NA
define,0,NA,NA,NA,NA
dendroTools,1,vignettes/Examples_daily_response.html,https://cran.r-project.org/web/packages/dendroTools/vignettes/Examples_daily_response.html,1799,NA
dendroTools,1,vignettes/compare_methods_vignette.html,https://cran.r-project.org/web/packages/dendroTools/vignettes/compare_methods_vignette.html,1485,NA
dslabs,0,NA,NA,NA,NA
readJDX,1,vignettes/readJDX.pdf,https://cran.r-project.org/web/packages/readJDX/vignettes/readJDX.pdf,872,NA
stormwindmodel,1,vignettes/Details.html,https://cran.r-project.org/web/packages/stormwindmodel/vignettes/Details.html,3385,NA
stormwindmodel,1,vignettes/Overview.html,https://cran.r-project.org/web/packages/stormwindmodel/vignettes/Overview.html,1231,NA
analytics,0,NA,NA,NA,NA
touch,0,NA,NA,NA,NA
GSED,0,NA,NA,NA,NA
hoardr,1,vignettes/hoardr_vignette.html,https://cran.r-project.org/web/packages/hoardr/vignettes/hoardr_vignette.html,97,NA
psychmeta,1,vignettes/overview.html,https://cran.r-project.org/web/packages/psychmeta/vignettes/overview.html,4115,NA
Rnightlights,0,NA,NA,NA,NA
treemapify,1,vignettes/introduction-to-treemapify.html,https://cran.r-project.org/web/packages/treemapify/vignettes/introduction-to-treemapify.html,585,NA
bamlss,0,NA,NA,NA,NA
mMPA,1,vignettes/my-vignette.html,https://cran.r-project.org/web/packages/mMPA/vignettes/my-vignette.html,171,NA
mrfDepth,0,NA,NA,NA,NA
antaresViz,1,vignettes/antaresViz.html,https://cran.r-project.org/web/packages/antaresViz/vignettes/antaresViz.html,775,NA
BatchGetSymbols,1,vignettes/BatchGetSymbols-vignette.html,https://cran.r-project.org/web/packages/BatchGetSymbols/vignettes/BatchGetSymbols-vignette.html,422,NA
FLightR,1,vignettes/FLightR_with_black-tailed_godwit_vignette_from_MEE_2017.html,https://cran.r-project.org/web/packages/FLightR/vignettes/FLightR_with_black-tailed_godwit_vignette_from_MEE_2017.html,1356,NA
GetLattesData,1,vignettes/gld_vignette-ReadLattes.html,https://cran.r-project.org/web/packages/GetLattesData/vignettes/gld_vignette-ReadLattes.html,446,NA
GROAN,1,vignettes/GROAN.vignette.html,https://cran.r-project.org/web/packages/GROAN/vignettes/GROAN.vignette.html,2259,NA
itunesr,0,NA,NA,NA,NA
partialCI,1,vignettes/pci_vignette.html,https://cran.r-project.org/web/packages/partialCI/vignettes/pci_vignette.html,1348,NA
Rodam,1,vignettes/Rodam.html,https://cran.r-project.org/web/packages/Rodam/vignettes/Rodam.html,347,NA
stacomiR,1,vignettes/stacomir.html,https://cran.r-project.org/web/packages/stacomiR/vignettes/stacomir.html,1191,NA
tidyselect,0,NA,NA,NA,NA
airGR,1,vignettes/V01_get_started.html,https://cran.r-project.org/web/packages/airGR/vignettes/V01_get_started.html,1279,NA
airGR,1,vignettes/V02.1_param_optim.html,https://cran.r-project.org/web/packages/airGR/vignettes/V02.1_param_optim.html,589,NA
airGR,1,vignettes/V02.2_param_mcmc.html,https://cran.r-project.org/web/packages/airGR/vignettes/V02.2_param_mcmc.html,679,NA
airGR,1,vignettes/V03_param_sets_GR4J.html,https://cran.r-project.org/web/packages/airGR/vignettes/V03_param_sets_GR4J.html,856,NA
emdi,1,vignettes/vignette_emdi.pdf,https://cran.r-project.org/web/packages/emdi/vignettes/vignette_emdi.pdf,9346,NA
NetworkChange,0,NA,NA,NA,NA
wooldridge,1,vignettes/Introductory-Econometrics-Examples.html,https://cran.r-project.org/web/packages/wooldridge/vignettes/Introductory-Econometrics-Examples.html,2638,NA
EFAutilities,0,NA,NA,NA,NA
mindr,0,NA,NA,NA,NA
nucim,1,vignettes/DAPIclassification.html,https://cran.r-project.org/web/packages/nucim/vignettes/DAPIclassification.html,61,NA
nucim,1,vignettes/workflow_many.html,https://cran.r-project.org/web/packages/nucim/vignettes/workflow_many.html,36,NA
nucim,1,vignettes/workflow.html,https://cran.r-project.org/web/packages/nucim/vignettes/workflow.html,126,NA
billboarder,1,vignettes/billboarder-intro.html,https://cran.r-project.org/web/packages/billboarder/vignettes/billboarder-intro.html,393,NA
billboarder,1,vignettes/billboarder-mapping.html,https://cran.r-project.org/web/packages/billboarder/vignettes/billboarder-mapping.html,284,NA
billboarder,1,vignettes/billboarder-options.html,https://cran.r-project.org/web/packages/billboarder/vignettes/billboarder-options.html,696,NA
c212,0,NA,NA,NA,NA
easyreg,0,NA,NA,NA,NA
psda,0,NA,NA,NA,NA
sptemExp,0,NA,NA,NA,NA
pollen,1,vignettes/intro.html,https://cran.r-project.org/web/packages/pollen/vignettes/intro.html,464,NA
ratelimitr,1,vignettes/introduction.html,https://cran.r-project.org/web/packages/ratelimitr/vignettes/introduction.html,367,NA
rmapzen,1,vignettes/rmapzen-introduction.html,https://cran.r-project.org/web/packages/rmapzen/vignettes/rmapzen-introduction.html,985,NA
wallace,0,NA,NA,NA,NA
bazar,0,NA,NA,NA,NA
googledrive,1,vignettes/googledrive.html,https://cran.r-project.org/web/packages/googledrive/vignettes/googledrive.html,19,NA
pdSpecEst,1,vignettes/depth_ranktests.html,https://cran.r-project.org/web/packages/pdSpecEst/vignettes/depth_ranktests.html,1811,NA
pdSpecEst,1,vignettes/wavelet_est_clust.html,https://cran.r-project.org/web/packages/pdSpecEst/vignettes/wavelet_est_clust.html,2483,NA
spmoran,1,vignettes/vignettes.pdf,https://cran.r-project.org/web/packages/spmoran/vignettes/vignettes.pdf,4180,NA
CMatching,0,NA,NA,NA,NA
comtradr,1,vignettes/comtradr-vignette.html,https://cran.r-project.org/web/packages/comtradr/vignettes/comtradr-vignette.html,3116,NA
PWFSLSmoke,1,vignettes/Data_Model.html,https://cran.r-project.org/web/packages/PWFSLSmoke/vignettes/Data_Model.html,572,NA
PWFSLSmoke,1,vignettes/Maps_and_Timeseries_Plots.html,https://cran.r-project.org/web/packages/PWFSLSmoke/vignettes/Maps_and_Timeseries_Plots.html,666,NA
PWFSLSmoke,1,vignettes/NowCast.html,https://cran.r-project.org/web/packages/PWFSLSmoke/vignettes/NowCast.html,2410,NA
uiucthemes,1,vignettes/pkg-templates.html,https://cran.r-project.org/web/packages/uiucthemes/vignettes/pkg-templates.html,30,NA
auk,1,vignettes/auk.html,https://cran.r-project.org/web/packages/auk/vignettes/auk.html,4021,NA
auk,1,vignettes/development.html,https://cran.r-project.org/web/packages/auk/vignettes/development.html,1239,NA
Delta,0,NA,NA,NA,NA
partitionComparison,0,NA,NA,NA,NA
rjmcmc,1,vignettes/rjmcmcVig.pdf,https://cran.r-project.org/web/packages/rjmcmc/vignettes/rjmcmcVig.pdf,5124,NA
soundgen,1,vignettes/acoustic_analysis.html,https://cran.r-project.org/web/packages/soundgen/vignettes/acoustic_analysis.html,6761,NA
soundgen,1,vignettes/sound_generation.html,https://cran.r-project.org/web/packages/soundgen/vignettes/sound_generation.html,9850,NA
spatstat.data,0,NA,NA,NA,NA
TileManager,0,NA,NA,NA,NA
ClassDiscovery,1,vignettes/maha-test.pdf,https://cran.r-project.org/web/packages/ClassDiscovery/vignettes/maha-test.pdf,491,NA
ClassDiscovery,1,vignettes/oompa-cd.pdf,https://cran.r-project.org/web/packages/ClassDiscovery/vignettes/oompa-cd.pdf,1855,NA
dataMaid,1,vignettes/extending_dataMaid.html,https://cran.r-project.org/web/packages/dataMaid/vignettes/extending_dataMaid.html,4026,NA
mdsOpt,0,NA,NA,NA,NA
odr,1,vignettes/odr.html,https://cran.r-project.org/web/packages/odr/vignettes/odr.html,1347,NA
PeakSegJoint,0,NA,NA,NA,NA
RcmdrPlugin.RiskDemo,0,NA,NA,NA,NA
vein,0,NA,NA,NA,NA
tensorBF,0,NA,NA,NA,NA
WeightedROC,1,vignettes/Definition.pdf,https://cran.r-project.org/web/packages/WeightedROC/vignettes/Definition.pdf,244,NA
WeightedROC,1,vignettes/Speed.pdf,https://cran.r-project.org/web/packages/WeightedROC/vignettes/Speed.pdf,527,NA
carData,0,NA,NA,NA,NA
loon,1,vignettes/minorities.html,https://cran.r-project.org/web/packages/loon/vignettes/minorities.html,4486,NA
loon,1,vignettes/teaching-example-smoothing.html,https://cran.r-project.org/web/packages/loon/vignettes/teaching-example-smoothing.html,2649,NA
metaplot,0,NA,NA,NA,NA
nanotime,0,NA,NA,NA,NA
nonmemica,1,vignettes/parameter-table.html,https://cran.r-project.org/web/packages/nonmemica/vignettes/parameter-table.html,1240,NA
clustermq,1,vignettes/clustermq.html,https://cran.r-project.org/web/packages/clustermq/vignettes/clustermq.html,632,NA
fDMA,1,vignettes/fDMA_vignette.pdf,https://cran.r-project.org/web/packages/fDMA/vignettes/fDMA_vignette.pdf,18376,NA
LearnGeom,0,NA,NA,NA,NA
shadow,1,vignettes/introduction.pdf,https://cran.r-project.org/web/packages/shadow/vignettes/introduction.pdf,6071,NA
antaresProcessing,1,vignettes/antaresProcessing.html,https://cran.r-project.org/web/packages/antaresProcessing/vignettes/antaresProcessing.html,324,NA
BETS,1,vignettes/BETS_basic_usage.html,https://cran.r-project.org/web/packages/BETS/vignettes/BETS_basic_usage.html,1984,NA
ecm,0,NA,NA,NA,NA
scalpel,0,NA,NA,NA,NA
textreadr,0,NA,NA,NA,NA
ggridges,1,vignettes/gallery.html,https://cran.r-project.org/web/packages/ggridges/vignettes/gallery.html,673,NA
ggridges,1,vignettes/introduction.html,https://cran.r-project.org/web/packages/ggridges/vignettes/introduction.html,2361,NA
boxcoxmix,1,vignettes/boxcoxmix.pdf,https://cran.r-project.org/web/packages/boxcoxmix/vignettes/boxcoxmix.pdf,4248,NA
seplyr,1,vignettes/MutatePartitioner.html,https://cran.r-project.org/web/packages/seplyr/vignettes/MutatePartitioner.html,869,NA
seplyr,1,vignettes/named_map_builder.html,https://cran.r-project.org/web/packages/seplyr/vignettes/named_map_builder.html,187,NA
seplyr,1,vignettes/rename_se.html,https://cran.r-project.org/web/packages/seplyr/vignettes/rename_se.html,213,NA
seplyr,1,vignettes/seplyr.html,https://cran.r-project.org/web/packages/seplyr/vignettes/seplyr.html,532,NA
seplyr,1,vignettes/using_seplyr.html,https://cran.r-project.org/web/packages/seplyr/vignettes/using_seplyr.html,1318,NA
frequencyConnectedness,0,NA,NA,NA,NA
grf,0,NA,NA,NA,NA
parallelDist,1,vignettes/parallelDist.pdf,https://cran.r-project.org/web/packages/parallelDist/vignettes/parallelDist.pdf,1015,NA
revengc,1,vignettes/duchscherer-stewart-urban.pdf,https://cran.r-project.org/web/packages/revengc/vignettes/duchscherer-stewart-urban.pdf,2292,NA
smapr,1,vignettes/smapr-intro.html,https://cran.r-project.org/web/packages/smapr/vignettes/smapr-intro.html,1920,NA
geex,1,vignettes/v00_geex_intro.html,https://cran.r-project.org/web/packages/geex/vignettes/v00_geex_intro.html,1186,NA
geex,1,vignettes/v01_additional_examples.html,https://cran.r-project.org/web/packages/geex/vignettes/v01_additional_examples.html,1028,NA
geex,1,vignettes/v02_sandwich_comparison.html,https://cran.r-project.org/web/packages/geex/vignettes/v02_sandwich_comparison.html,211,NA
geex,1,vignettes/v03_root_solvers.html,https://cran.r-project.org/web/packages/geex/vignettes/v03_root_solvers.html,186,NA
geex,1,vignettes/v04_weights.html,https://cran.r-project.org/web/packages/geex/vignettes/v04_weights.html,209,NA
geex,1,vignettes/v05_finite_sample_corrections.html,https://cran.r-project.org/web/packages/geex/vignettes/v05_finite_sample_corrections.html,672,NA
geex,1,vignettes/v06_causal_example.html,https://cran.r-project.org/web/packages/geex/vignettes/v06_causal_example.html,1049,NA
geex,1,vignettes/v07_geex_design.html,https://cran.r-project.org/web/packages/geex/vignettes/v07_geex_design.html,460,NA
geojsonR,1,vignettes/the_geojsonR_package.html,https://cran.r-project.org/web/packages/geojsonR/vignettes/the_geojsonR_package.html,1312,NA
jtools,1,vignettes/categorical.html,https://cran.r-project.org/web/packages/jtools/vignettes/categorical.html,549,NA
jtools,1,vignettes/interactions.html,https://cran.r-project.org/web/packages/jtools/vignettes/interactions.html,3163,NA
jtools,1,vignettes/summ.html,https://cran.r-project.org/web/packages/jtools/vignettes/summ.html,2271,NA
jtools,1,vignettes/svycor.html,https://cran.r-project.org/web/packages/jtools/vignettes/svycor.html,590,NA
sparsepp,0,NA,NA,NA,NA
uGMAR,1,vignettes/intro-to-uGMAR.html,https://cran.r-project.org/web/packages/uGMAR/vignettes/intro-to-uGMAR.html,1744,NA
HEMDAG,0,NA,NA,NA,NA
RInno,1,vignettes/Introduction.html,https://cran.r-project.org/web/packages/RInno/vignettes/Introduction.html,500,NA
RInno,1,vignettes/cont-installation.html,https://cran.r-project.org/web/packages/RInno/vignettes/cont-installation.html,506,NA
datasauRus,1,vignettes/Datasaurus.html,https://cran.r-project.org/web/packages/datasauRus/vignettes/Datasaurus.html,227,NA
gravity,1,vignettes/crash-course-on-gravity-models.html,https://cran.r-project.org/web/packages/gravity/vignettes/crash-course-on-gravity-models.html,1038,NA
