name,pkg_first
dataCompareR,https://cran.r-project.org/src/contrib/Archive/dataCompareR/dataCompareR_0.1.0.tar.gz
replyr,https://cran.r-project.org/src/contrib/Archive/replyr/replyr_0.1.0.tar.gz
hetGP,https://cran.r-project.org/src/contrib/Archive/hetGP/hetGP_1.0.0.tar.gz
later,https://cran.r-project.org/src/contrib/Archive/later/later_0.3.tar.gz
ReIns,https://cran.r-project.org/src/contrib/Archive/ReIns/ReIns_1.0.0.tar.gz
gdns,https://cran.r-project.org/src/contrib/Archive/gdns/gdns_0.2.0.tar.gz
mbir,https://cran.r-project.org/src/contrib/Archive/mbir/mbir_1.0.tar.gz
aiRthermo,https://cran.r-project.org/src/contrib/Archive/aiRthermo/aiRthermo_1.0.tar.gz
graphon,https://cran.r-project.org/src/contrib/Archive/graphon/graphon_0.1.0.tar.gz
hIRT,https://cran.r-project.org/src/contrib/Archive/hIRT/hIRT_0.1.0.tar.gz
reprex,https://cran.r-project.org/src/contrib/Archive/reprex/reprex_0.1.0.tar.gz
usmap,https://cran.r-project.org/src/contrib/Archive/usmap/usmap_0.1.0.tar.gz
BLPestimatoR,https://cran.r-project.org/src/contrib/Archive/BLPestimatoR/BLPestimatoR_0.1.2.tar.gz
spData,https://cran.r-project.org/src/contrib/Archive/spData/spData_0.2.2.tar.gz
LabourMarketAreas,https://cran.r-project.org/src/contrib/Archive/LabourMarketAreas/LabourMarketAreas_2.0.tar.gz
mize,https://cran.r-project.org/src/contrib/Archive/mize/mize_0.1.1.tar.gz
moveVis,https://cran.r-project.org/src/contrib/Archive/moveVis/moveVis_0.9.1.tar.gz
sgmcmc,https://cran.r-project.org/src/contrib/Archive/sgmcmc/sgmcmc_0.1.0.tar.gz
document,https://cran.r-project.org/src/contrib/Archive/document/document_1.0.0.tar.gz
EnvCpt,https://cran.r-project.org/src/contrib/Archive/EnvCpt/EnvCpt_0.1.1.tar.gz
HDtest,https://cran.r-project.org/src/contrib/Archive/HDtest/HDtest_0.1.tar.gz
knor,https://cran.r-project.org/src/contrib/Archive/knor/knor_0.0-1.tar.gz
nse,https://cran.r-project.org/src/contrib/Archive/nse/nse_1-00.16.tar.gz
SimPhe,https://cran.r-project.org/src/contrib/Archive/SimPhe/SimPhe_0.1.0.tar.gz
bigstep,https://cran.r-project.org/src/contrib/Archive/bigstep/bigstep_0.5.0.tar.gz
bomrang,https://cran.r-project.org/src/contrib/Archive/bomrang/bomrang_0.0.7.tar.gz
geosapi,https://cran.r-project.org/src/contrib/Archive/geosapi/geosapi_0.1-0.tar.gz
getCRUCLdata,https://cran.r-project.org/src/contrib/Archive/getCRUCLdata/getCRUCLdata_0.1.1.tar.gz
ggmosaic,https://cran.r-project.org/src/contrib/Archive/ggmosaic/ggmosaic_0.1.1.tar.gz
grec,https://cran.r-project.org/src/contrib/Archive/grec/grec_1.0.0.tar.gz
merDeriv,https://cran.r-project.org/src/contrib/Archive/merDeriv/merDeriv_0.1-1.tar.gz
odpc,https://cran.r-project.org/src/contrib/Archive/odpc/odpc_1.0.0.tar.gz
sjlabelled,https://cran.r-project.org/src/contrib/Archive/sjlabelled/sjlabelled_1.0.0.tar.gz
fastnet,https://cran.r-project.org/src/contrib/Archive/fastnet/fastnet_0.1.1.tar.gz
IncDTW,https://cran.r-project.org/src/contrib/Archive/IncDTW/IncDTW_0.1.0.tar.gz
mixKernel,https://cran.r-project.org/src/contrib/Archive/mixKernel/mixKernel_0.1.tar.gz
PhylogeneticEM,https://cran.r-project.org/src/contrib/Archive/PhylogeneticEM/PhylogeneticEM_1.0.0.tar.gz
prettycode,https://cran.r-project.org/src/contrib/Archive/prettycode/prettycode_1.0.0.tar.gz
scorecard,https://cran.r-project.org/src/contrib/Archive/scorecard/scorecard_0.1.0.tar.gz
zoocat,https://cran.r-project.org/src/contrib/Archive/zoocat/zoocat_0.2.0.tar.gz
BIGL,https://cran.r-project.org/src/contrib/Archive/BIGL/BIGL_1.0.1.tar.gz
datasets.load,https://cran.r-project.org/src/contrib/Archive/datasets.load/datasets.load_0.1.0.tar.gz
ghibli,https://cran.r-project.org/src/contrib/Archive/ghibli/ghibli_0.1.0.tar.gz
naniar,https://cran.r-project.org/src/contrib/Archive/naniar/naniar_0.1.0.tar.gz
penaltyLearning,https://cran.r-project.org/src/contrib/Archive/penaltyLearning/penaltyLearning_2017.05.08.tar.gz
rly,https://cran.r-project.org/src/contrib/Archive/rly/rly_1.0.3.tar.gz
udpipe,https://cran.r-project.org/src/contrib/Archive/udpipe/udpipe_0.1.0.tar.gz
redR,https://cran.r-project.org/src/contrib/Archive/redR/redR_1.0.0.tar.gz
reportROC,https://cran.r-project.org/src/contrib/Archive/reportROC/reportROC_1.0.tar.gz
fitur,https://cran.r-project.org/src/contrib/Archive/fitur/fitur_0.1.0.tar.gz
ggdmc,https://cran.r-project.org/src/contrib/Archive/ggdmc/ggdmc_0.1.3.5.tar.gz
healthcareai,https://cran.r-project.org/src/contrib/Archive/healthcareai/healthcareai_0.1.11.tar.gz
fastR2,https://cran.r-project.org/src/contrib/Archive/fastR2/fastR2_0.2.0.tar.gz
gamesGA,https://cran.r-project.org/src/contrib/Archive/gamesGA/gamesGA_1.1.3.2.tar.gz
iMediate,https://cran.r-project.org/src/contrib/Archive/iMediate/iMediate_0.2.tar.gz
sinew,https://cran.r-project.org/src/contrib/Archive/sinew/sinew_0.2.0.tar.gz
taxonomizr,https://cran.r-project.org/src/contrib/Archive/taxonomizr/taxonomizr_0.2.2.tar.gz
bayesImageS,https://cran.r-project.org/src/contrib/Archive/bayesImageS/bayesImageS_0.3-3.tar.gz
intccr,https://cran.r-project.org/src/contrib/Archive/intccr/intccr_0.1.0.tar.gz
lero.lero,https://cran.r-project.org/src/contrib/Archive/lero.lero/lero.lero_0.1.tar.gz
OOBCurve,https://cran.r-project.org/src/contrib/Archive/OOBCurve/OOBCurve_0.1.tar.gz
PeerPerformance,https://cran.r-project.org/src/contrib/Archive/PeerPerformance/PeerPerformance_2.1.1.tar.gz
RiskPortfolios,https://cran.r-project.org/src/contrib/Archive/RiskPortfolios/RiskPortfolios_2.1.1.tar.gz
covatest,https://cran.r-project.org/src/contrib/Archive/covatest/covatest_0.2.1.tar.gz
fdANOVA,https://cran.r-project.org/src/contrib/Archive/fdANOVA/fdANOVA_0.1.0.tar.gz
cytometree,https://cran.r-project.org/src/contrib/Archive/cytometree/cytometree_1.0.0.tar.gz
SSLASSO,https://cran.r-project.org/src/contrib/Archive/SSLASSO/SSLASSO_0.0-1.tar.gz
eDMA,https://cran.r-project.org/src/contrib/Archive/eDMA/eDMA_1.1.tar.gz
MCMCvis,https://cran.r-project.org/src/contrib/Archive/MCMCvis/MCMCvis_0.6.3.tar.gz
tidycensus,https://cran.r-project.org/src/contrib/Archive/tidycensus/tidycensus_0.1.2.tar.gz
vpc,https://cran.r-project.org/src/contrib/Archive/vpc/vpc_1.0.0.tar.gz
bgsmtr,https://cran.r-project.org/src/contrib/Archive/bgsmtr/bgsmtr_0.1.tar.gz
mclustcomp,https://cran.r-project.org/src/contrib/Archive/mclustcomp/mclustcomp_0.1.0.tar.gz
supc,https://cran.r-project.org/src/contrib/Archive/supc/supc_0.1.tar.gz
startup,https://cran.r-project.org/src/contrib/Archive/startup/startup_0.3.0.tar.gz
symDMatrix,https://cran.r-project.org/src/contrib/Archive/symDMatrix/symDMatrix_1.0.0.tar.gz
TeXCheckR,https://cran.r-project.org/src/contrib/Archive/TeXCheckR/TeXCheckR_0.1.1.tar.gz
tfruns,https://cran.r-project.org/src/contrib/Archive/tfruns/tfruns_0.9.1.tar.gz
adiv,https://cran.r-project.org/src/contrib/Archive/adiv/adiv_1.0.tar.gz
BGData,https://cran.r-project.org/src/contrib/Archive/BGData/BGData_1.0.0.tar.gz
gsynth,https://cran.r-project.org/src/contrib/Archive/gsynth/gsynth_1.0.2.tar.gz
keras,https://cran.r-project.org/src/contrib/Archive/keras/keras_2.0.5.tar.gz
perccalc,https://cran.r-project.org/src/contrib/Archive/perccalc/perccalc_1.0.0.tar.gz
quickmatch,https://cran.r-project.org/src/contrib/Archive/quickmatch/quickmatch_0.1.2.tar.gz
rtrim,https://cran.r-project.org/src/contrib/Archive/rtrim/rtrim_1.0.1.tar.gz
scclust,https://cran.r-project.org/src/contrib/Archive/scclust/scclust_0.1.0.tar.gz
stepPenal,https://cran.r-project.org/src/contrib/Archive/stepPenal/stepPenal_0.1.tar.gz
CINNA,https://cran.r-project.org/src/contrib/Archive/CINNA/CINNA_1.0.0.tar.gz
manet,https://cran.r-project.org/src/contrib/Archive/manet/manet_1.0.tar.gz
micemd,https://cran.r-project.org/src/contrib/Archive/micemd/micemd_1.0.0.tar.gz
sarima,https://cran.r-project.org/src/contrib/Archive/sarima/sarima_0.4-3.tar.gz
BayesNetBP,https://cran.r-project.org/src/contrib/Archive/BayesNetBP/BayesNetBP_1.0.1.tar.gz
BioInstaller,https://cran.r-project.org/src/contrib/Archive/BioInstaller/BioInstaller_0.0.1.tar.gz
collapsibleTree,https://cran.r-project.org/src/contrib/Archive/collapsibleTree/collapsibleTree_0.1.4.tar.gz
Eagle,https://cran.r-project.org/src/contrib/Archive/Eagle/Eagle_1.0.2.tar.gz
geometa,https://cran.r-project.org/src/contrib/Archive/geometa/geometa_0.1-0.tar.gz
GMSE,https://cran.r-project.org/src/contrib/Archive/GMSE/GMSE_0.2.2.5.tar.gz
lidR,https://cran.r-project.org/src/contrib/Archive/lidR/lidR_1.0.2.tar.gz
lmridge,https://cran.r-project.org/src/contrib/Archive/lmridge/lmridge_1.0.tar.gz
rstantools,https://cran.r-project.org/src/contrib/Archive/rstantools/rstantools_1.0.0.tar.gz
rvinecopulib,https://cran.r-project.org/src/contrib/Archive/rvinecopulib/rvinecopulib_0.1.0.1.0.tar.gz
SSBtools,https://cran.r-project.org/src/contrib/Archive/SSBtools/SSBtools_0.2.1.tar.gz
TLMoments,https://cran.r-project.org/src/contrib/Archive/TLMoments/TLMoments_0.6.3.1.tar.gz
quickblock,https://cran.r-project.org/src/contrib/Archive/quickblock/quickblock_0.1.0.tar.gz
rsolr,https://cran.r-project.org/src/contrib/Archive/rsolr/rsolr_0.0.4.tar.gz
lagged,https://cran.r-project.org/src/contrib/Archive/lagged/lagged_0.1-0.tar.gz
RLT,https://cran.r-project.org/src/contrib/Archive/RLT/RLT_3.1.0.tar.gz
shinyFeedback,https://cran.r-project.org/src/contrib/Archive/shinyFeedback/shinyFeedback_0.0.1.tar.gz
censusapi,https://cran.r-project.org/src/contrib/Archive/censusapi/censusapi_0.2.0.tar.gz
dwapi,https://cran.r-project.org/src/contrib/Archive/dwapi/dwapi_0.1.0.tar.gz
hrbrthemes,https://cran.r-project.org/src/contrib/Archive/hrbrthemes/hrbrthemes_0.1.0.tar.gz
IPEC,https://cran.r-project.org/src/contrib/Archive/IPEC/IPEC_0.0.8.tar.gz
mockery,https://cran.r-project.org/src/contrib/Archive/mockery/mockery_0.2.0.tar.gz
sweep,https://cran.r-project.org/src/contrib/Archive/sweep/sweep_0.1.0.tar.gz
timetk,https://cran.r-project.org/src/contrib/Archive/timetk/timetk_0.1.0.tar.gz
narray,https://cran.r-project.org/src/contrib/Archive/narray/narray_0.1.1.tar.gz
AbSim,https://cran.r-project.org/src/contrib/Archive/AbSim/AbSim_0.1.tar.gz
bigstatsr,https://cran.r-project.org/src/contrib/Archive/bigstatsr/bigstatsr_0.2.1.tar.gz
DMMF,https://cran.r-project.org/src/contrib/Archive/DMMF/DMMF_0.2.8.0.tar.gz
GPrank,https://cran.r-project.org/src/contrib/Archive/GPrank/GPrank_0.1.1.tar.gz
haploR,https://cran.r-project.org/src/contrib/Archive/haploR/haploR_1.4.1.tar.gz
optrdd,https://cran.r-project.org/src/contrib/Archive/optrdd/optrdd_0.9.tar.gz
textutils,https://cran.r-project.org/src/contrib/Archive/textutils/textutils_0.1-6.tar.gz
batchtools,https://cran.r-project.org/src/contrib/Archive/batchtools/batchtools_0.9.0.tar.gz
castor,https://cran.r-project.org/src/contrib/Archive/castor/castor_1.0.tar.gz
datastructures,https://cran.r-project.org/src/contrib/Archive/datastructures/datastructures_0.1.0.tar.gz
mapedit,https://cran.r-project.org/src/contrib/Archive/mapedit/mapedit_0.3.0.tar.gz
openEBGM,https://cran.r-project.org/src/contrib/Archive/openEBGM/openEBGM_0.1.0.tar.gz
processx,https://cran.r-project.org/src/contrib/Archive/processx/processx_2.0.0.1.tar.gz
BMisc,https://cran.r-project.org/src/contrib/Archive/BMisc/BMisc_1.0.0.tar.gz
cholera,https://cran.r-project.org/src/contrib/Archive/cholera/cholera_0.2.1.tar.gz
civis,https://cran.r-project.org/src/contrib/Archive/civis/civis_1.0.0.tar.gz
distances,https://cran.r-project.org/src/contrib/Archive/distances/distances_0.1.0.tar.gz
vetr,https://cran.r-project.org/src/contrib/Archive/vetr/vetr_0.1.0.tar.gz
LMfilteR,https://cran.r-project.org/src/contrib/Archive/LMfilteR/LMfilteR_0.1.0.tar.gz
powerlmm,https://cran.r-project.org/src/contrib/Archive/powerlmm/powerlmm_0.1.0.tar.gz
ProliferativeIndex,https://cran.r-project.org/src/contrib/Archive/ProliferativeIndex/ProliferativeIndex_1.0.0.tar.gz
snakecase,https://cran.r-project.org/src/contrib/Archive/snakecase/snakecase_0.4.0.tar.gz
EL2Surv,https://cran.r-project.org/src/contrib/Archive/EL2Surv/EL2Surv_1.0.tar.gz
kirby21.base,https://cran.r-project.org/src/contrib/Archive/kirby21.base/kirby21.base_1.5.1.1.tar.gz
kirby21.fmri,https://cran.r-project.org/src/contrib/Archive/kirby21.fmri/kirby21.fmri_1.5.1.tar.gz
kirby21.t1,https://cran.r-project.org/src/contrib/Archive/kirby21.t1/kirby21.t1_1.5.1.tar.gz
sequoia,https://cran.r-project.org/src/contrib/Archive/sequoia/sequoia_0.7.2.tar.gz
subprocess,https://cran.r-project.org/src/contrib/Archive/subprocess/subprocess_0.7.4.tar.gz
genBaRcode,https://cran.r-project.org/src/contrib/Archive/genBaRcode/genBaRcode_1.0.0.tar.gz
libstableR,https://cran.r-project.org/src/contrib/Archive/libstableR/libstableR_1.0.1.tar.gz
MCMCprecision,https://cran.r-project.org/src/contrib/Archive/MCMCprecision/MCMCprecision_0.3.6.tar.gz
jcolors,https://cran.r-project.org/src/contrib/Archive/jcolors/jcolors_0.0.1.tar.gz
IDmining,https://cran.r-project.org/src/contrib/Archive/IDmining/IDmining_1.0.0.tar.gz
PRISMAstatement,https://cran.r-project.org/src/contrib/Archive/PRISMAstatement/PRISMAstatement_1.0.1.tar.gz
taxa,https://cran.r-project.org/src/contrib/Archive/taxa/taxa_0.1.0.tar.gz
gridsample,https://cran.r-project.org/src/contrib/Archive/gridsample/gridsample_0.1.2.tar.gz
nsROC,https://cran.r-project.org/src/contrib/Archive/nsROC/nsROC_1.0.tar.gz
roadoi,https://cran.r-project.org/src/contrib/Archive/roadoi/roadoi_0.1.tar.gz
tmaptools,https://cran.r-project.org/src/contrib/Archive/tmaptools/tmaptools_1.0.tar.gz
coda.base,https://cran.r-project.org/src/contrib/Archive/coda.base/coda.base_0.1.3.tar.gz
crochet,https://cran.r-project.org/src/contrib/Archive/crochet/crochet_1.0.0.tar.gz
DSAIDE,https://cran.r-project.org/src/contrib/Archive/DSAIDE/DSAIDE_0.4.0.tar.gz
gasfluxes,https://cran.r-project.org/src/contrib/Archive/gasfluxes/gasfluxes_0.2-1.tar.gz
MatrixLDA,https://cran.r-project.org/src/contrib/Archive/MatrixLDA/MatrixLDA_0.1.tar.gz
reticulate,https://cran.r-project.org/src/contrib/Archive/reticulate/reticulate_0.7.tar.gz
rPraat,https://cran.r-project.org/src/contrib/Archive/rPraat/rPraat_1.0.8.tar.gz
simmer.plot,https://cran.r-project.org/src/contrib/Archive/simmer.plot/simmer.plot_0.1.1.tar.gz
ggformula,https://cran.r-project.org/src/contrib/Archive/ggformula/ggformula_0.4.0.tar.gz
icesTAF,https://cran.r-project.org/src/contrib/Archive/icesTAF/icesTAF_1.3-2.tar.gz
pre,https://cran.r-project.org/src/contrib/Archive/pre/pre_0.1.tar.gz
TOSTER,https://cran.r-project.org/src/contrib/Archive/TOSTER/TOSTER_0.1.3.tar.gz
bayesplot,https://cran.r-project.org/src/contrib/Archive/bayesplot/bayesplot_1.0.0.tar.gz
LncFinder,https://cran.r-project.org/src/contrib/Archive/LncFinder/LncFinder_1.0.0.tar.gz
colourvision,https://cran.r-project.org/src/contrib/Archive/colourvision/colourvision_0.1.tar.gz
hyper2,https://cran.r-project.org/src/contrib/Archive/hyper2/hyper2_1.0-1.tar.gz
flifo,https://cran.r-project.org/src/contrib/Archive/flifo/flifo_0.1.4.tar.gz
gcKrig,https://cran.r-project.org/src/contrib/Archive/gcKrig/gcKrig_1.0.0.tar.gz
geomerge,https://cran.r-project.org/src/contrib/Archive/geomerge/geomerge_0.3.0.tar.gz
janitor,https://cran.r-project.org/src/contrib/Archive/janitor/janitor_0.2.0.tar.gz
statip,https://cran.r-project.org/src/contrib/Archive/statip/statip_0.1.4.tar.gz
dotCall64,https://cran.r-project.org/src/contrib/Archive/dotCall64/dotCall64_0.9-04.tar.gz
reghelper,https://cran.r-project.org/src/contrib/Archive/reghelper/reghelper_0.3.3.tar.gz
sylly,https://cran.r-project.org/src/contrib/Archive/sylly/sylly_0.1-2.tar.gz
makedummies,https://cran.r-project.org/src/contrib/Archive/makedummies/makedummies_1.0.tar.gz
woeBinning,https://cran.r-project.org/src/contrib/Archive/woeBinning/woeBinning_0.1.1.tar.gz
CBCgrps,https://cran.r-project.org/src/contrib/Archive/CBCgrps/CBCgrps_1.0.tar.gz
CSeqpat,https://cran.r-project.org/src/contrib/Archive/CSeqpat/CSeqpat_0.1.0.tar.gz
aws.ec2metadata,https://cran.r-project.org/src/contrib/Archive/aws.ec2metadata/aws.ec2metadata_0.1.1.tar.gz
errors,https://cran.r-project.org/src/contrib/Archive/errors/errors_0.0.1.tar.gz
GPoM,https://cran.r-project.org/src/contrib/Archive/GPoM/GPoM_1.0.tar.gz
projmanr,https://cran.r-project.org/src/contrib/Archive/projmanr/projmanr_0.1.0.tar.gz
regplot,https://cran.r-project.org/src/contrib/Archive/regplot/regplot_0.1.tar.gz
dbplyr,https://cran.r-project.org/src/contrib/Archive/dbplyr/dbplyr_1.0.0.tar.gz
netCoin,https://cran.r-project.org/src/contrib/Archive/netCoin/netCoin_0.2.1.tar.gz
oddsratio,https://cran.r-project.org/src/contrib/Archive/oddsratio/oddsratio_0.2.tar.gz
shinyjqui,https://cran.r-project.org/src/contrib/Archive/shinyjqui/shinyjqui_0.1.0.tar.gz
simglm,https://cran.r-project.org/src/contrib/Archive/simglm/simglm_0.5.0.tar.gz
textTinyR,https://cran.r-project.org/src/contrib/Archive/textTinyR/textTinyR_1.0.0.tar.gz
anMC,https://cran.r-project.org/src/contrib/Archive/anMC/anMC_0.1.0.tar.gz
safer,https://cran.r-project.org/src/contrib/Archive/safer/safer_0.1.0.tar.gz
mapsapi,https://cran.r-project.org/src/contrib/Archive/mapsapi/mapsapi_0.1.0.tar.gz
nmaINLA,https://cran.r-project.org/src/contrib/Archive/nmaINLA/nmaINLA_0.1.0.tar.gz
officer,https://cran.r-project.org/src/contrib/Archive/officer/officer_0.1.0.tar.gz
textclean,https://cran.r-project.org/src/contrib/Archive/textclean/textclean_0.2.0.tar.gz
WordR,https://cran.r-project.org/src/contrib/Archive/WordR/WordR_0.2.1.tar.gz
ggiraphExtra,https://cran.r-project.org/src/contrib/Archive/ggiraphExtra/ggiraphExtra_0.1.0.tar.gz
MSbox,https://cran.r-project.org/src/contrib/Archive/MSbox/MSbox_0.1.0.tar.gz
survutils,https://cran.r-project.org/src/contrib/Archive/survutils/survutils_1.0.0.tar.gz
BAMBI,https://cran.r-project.org/src/contrib/Archive/BAMBI/BAMBI_1.0.0.tar.gz
ggpval,https://cran.r-project.org/src/contrib/Archive/ggpval/ggpval_0.1.0.tar.gz
wdman,https://cran.r-project.org/src/contrib/Archive/wdman/wdman_0.2.0.tar.gz
BALCONY,https://cran.r-project.org/src/contrib/Archive/BALCONY/BALCONY_0.1.5.tar.gz
ggstance,https://cran.r-project.org/src/contrib/Archive/ggstance/ggstance_0.3.tar.gz
lumberjack,https://cran.r-project.org/src/contrib/Archive/lumberjack/lumberjack_0.1.0.tar.gz
Seurat,https://cran.r-project.org/src/contrib/Archive/Seurat/Seurat_2.0.1.tar.gz
spind,https://cran.r-project.org/src/contrib/Archive/spind/spind_2.0.0.tar.gz
spm,https://cran.r-project.org/src/contrib/Archive/spm/spm_1.0.0.tar.gz
vagalumeR,https://cran.r-project.org/src/contrib/Archive/vagalumeR/vagalumeR_0.1.0.tar.gz
blastula,https://cran.r-project.org/src/contrib/Archive/blastula/blastula_0.1.tar.gz
ncar,https://cran.r-project.org/src/contrib/Archive/ncar/ncar_0.3.1.tar.gz
NonCompart,https://cran.r-project.org/src/contrib/Archive/NonCompart/NonCompart_0.2.3.tar.gz
rwalkr,https://cran.r-project.org/src/contrib/Archive/rwalkr/rwalkr_0.1.0.tar.gz
binman,https://cran.r-project.org/src/contrib/Archive/binman/binman_0.0.7.tar.gz
CNLTreg,https://cran.r-project.org/src/contrib/Archive/CNLTreg/CNLTreg_0.1.tar.gz
CNLTtsa,https://cran.r-project.org/src/contrib/Archive/CNLTtsa/CNLTtsa_0.1.tar.gz
future.batchtools,https://cran.r-project.org/src/contrib/Archive/future.batchtools/future.batchtools_0.5.0.tar.gz
qqplotr,https://cran.r-project.org/src/contrib/Archive/qqplotr/qqplotr_0.0.1.tar.gz
rmpw,https://cran.r-project.org/src/contrib/Archive/rmpw/rmpw_0.0.1.tar.gz
SmoothWin,https://cran.r-project.org/src/contrib/Archive/SmoothWin/SmoothWin_1.0.0.tar.gz
CATkit,https://cran.r-project.org/src/contrib/Archive/CATkit/CATkit_3.0.0.1.tar.gz
CodeDepends,https://cran.r-project.org/src/contrib/Archive/CodeDepends/CodeDepends_0.5-3.tar.gz
dgo,https://cran.r-project.org/src/contrib/Archive/dgo/dgo_0.2.9.tar.gz
easyDes,https://cran.r-project.org/src/contrib/Archive/easyDes/easyDes_1.0.tar.gz
glue,https://cran.r-project.org/src/contrib/Archive/glue/glue_1.0.0.tar.gz
pinp,https://cran.r-project.org/src/contrib/Archive/pinp/pinp_0.0.1.tar.gz
rmda,https://cran.r-project.org/src/contrib/Archive/rmda/rmda_1.4.tar.gz
